xmltv_id,site_id,name,channelNumber,logoUrl
upctv-10181,10181,O!,539,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/9104.f.O_exclamation.png
upctv-10070,10070,Park TV HD,175,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/park_tv.f.Park_TV_HD.png
upctv-11134,11134,Petofi Radio,733,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/petofi.f.png
upctv-10179,10179,Pobeda,537,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/9102.f.Pobeda.png
upctv-10176,10176,Poekhali!,534,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/9099.f.Poekhali_exclamation.png
upctv-10029,10029,Prima COOL HD,59,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5134.f.Prima_COOL_HD.png
upctv-10027,10027,Prima KRIMI HD,56,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8738.f.Prima_KRIMI_HD.png
upctv-10030,10030,Prima love HD,60,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/769702.f.Prima_love_HD.png
upctv-10028,10028,Prima MAX HD,58,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/769676.f.Prima_MAX_HD.png
upctv-10023,10023,Prima PLUS HD,26,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8436.f.Prima_PLUS_HD.png
upctv-10031,10031,Prima ZOOM HD,61,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5139.f.Prima_ZOOM_HD.png
upctv-10165,10165,ProSieben,502,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_110003_c_df1289a7f954043a763d02f963e41dc6.ProSieben_SK.png
upctv-11104,11104,Radio Devin,703,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7020.f.png
upctv-11112,11112,Radio Expres,711,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7022.f.png
upctv-11103,11103,Radio _FM,702,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7031.f.png
upctv-11111,11111,Radio Junior,710,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/junior.f.png
upctv-11109,11109,Radio Litera,708,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/litera.f.png
upctv-11116,11116,Radio Melody,715,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7024.f.png
upctv-11110,11110,Radio Patria,709,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7026.f.png
upctv-11114,11114,Radio Pyramida,713,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/pyramida.f.png
upctv-11121,11121,Radio SiTy,720,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/sity.f.png
